1443484772876,623,Multiple DB update 50,500,Internal Server Error,Benchmark 1-13,text,false,848,46,46,623
1443484772756,758,Hello json,200,OK,Benchmark 1-50,text,true,270,46,46,758
1443484772875,653,Multiple DB 50,200,OK,Benchmark 1-33,text,true,1838,46,46,653
1443484772912,635,Multiple DB 5,200,OK,Benchmark 1-39,text,true,404,46,46,635
1443484772925,636,Multiple DB 5,200,OK,Benchmark 1-40,text,true,402,47,47,636
1443484772940,634,simple DB,200,OK,Benchmark 1-45,text,true,274,47,47,634
1443484772904,675,Multiple DB 50,200,OK,Benchmark 1-34,text,true,1837,47,47,675
1443484772814,800,Multiple DB 500,200,OK,Benchmark 1-29,text,true,16137,47,47,667
1443484772857,775,Hello json,200,OK,Benchmark 1-51,text,true,270,47,47,775
1443484772634,1003,Multiple DB update 500,200,OK,Benchmark 1-17,text,true,16128,47,47,870
1443484772992,690,Multiple DB 50,200,OK,Benchmark 1-35,text,true,1833,48,48,690
1443484772977,727,Multiple DB update 50,200,OK,Benchmark 1-14,text,true,1835,48,48,727
1443484773010,715,Fortunes,200,OK,Benchmark 1-24,text,true,2491,48,48,715
1443484773032,695,simple DB,200,OK,Benchmark 1-46,text,true,274,48,48,695
1443484772831,910,Multiple DB update 500,200,OK,Benchmark 1-19,text,true,16141,48,48,768
1443484772957,789,Hello json,200,OK,Benchmark 1-52,text,true,270,48,48,789
1443484773099,662,Multiple DB update 5,200,OK,Benchmark 1-12,text,true,401,49,49,662
1443484773044,740,Fortunes,200,OK,Benchmark 1-25,text,true,2491,48,48,740
1443484773115,679,simple DB,200,OK,Benchmark 1-47,text,true,274,48,48,679
1443484773151,651,Multiple DB 5,200,OK,Benchmark 1-41,text,true,400,48,48,651
1443484773157,668,Multiple DB 50,200,OK,Benchmark 1-36,text,true,1836,48,48,668
1443484773164,664,Multiple DB 5,200,OK,Benchmark 1-42,text,true,403,48,48,664
1443484772859,970,Multiple DB update 500,200,OK,Benchmark 1-18,text,true,16140,48,48,839
1443484773172,672,simple DB,200,OK,Benchmark 1-48,text,true,274,48,48,672
1443484773060,798,Hello json,200,OK,Benchmark 1-53,text,true,270,49,49,797
1443484772909,968,Multiple DB 500,200,OK,Benchmark 1-30,text,true,16150,49,49,834
1443484773216,832,Fortunes,200,OK,Benchmark 1-26,text,true,2491,50,50,832
1443484773217,857,Multiple DB 50,200,OK,Benchmark 1-37,text,true,1837,51,51,857
1443484773132,949,Multiple DB 500,200,OK,Benchmark 1-31,text,true,16146,51,51,814
1443484773239,851,simple DB,200,OK,Benchmark 1-49,text,true,274,51,51,851
1443484773274,819,Multiple DB update 5,200,OK,Benchmark 1-15,text,true,403,51,51,819
1443484773186,921,Multiple DB update 500,500,Internal Server Error,Benchmark 1-22,text,false,848,50,50,921
1443484773157,952,Hello json,200,OK,Benchmark 1-54,text,true,270,50,50,952
1443484773287,838,Fortunes,200,OK,Benchmark 1-27,text,true,2491,50,50,838
1443484773322,807,Multiple DB 5,200,OK,Benchmark 1-43,text,true,403,50,50,807
1443484773262,878,Hello json,200,OK,Benchmark 1-55,text,true,270,50,50,878
1443484773361,790,Multiple DB 50,200,OK,Benchmark 1-38,text,true,1835,50,50,783
1443484773417,735,Multiple DB 5,200,OK,Benchmark 1-44,text,true,402,50,50,735
1443484772939,1220,Multiple DB update 500,200,OK,Benchmark 1-20,text,true,16172,51,51,1085
1443484773362,797,Hello json,200,OK,Benchmark 1-56,text,true,270,51,51,797
1443484773500,674,Multiple DB update 5,200,OK,Benchmark 1-13,text,true,402,51,51,674
1443484773480,695,Fortunes,200,OK,Benchmark 1-28,text,true,2491,50,50,695
1443484773462,717,Multiple DB update 50,200,OK,Benchmark 1-16,text,true,1837,50,50,717
1443484773193,995,Multiple DB 500,200,OK,Benchmark 1-32,text,true,16135,50,50,863
1443484773515,673,simple DB,200,OK,Benchmark 1-50,text,true,274,50,50,673
1443484773548,667,Multiple DB 50,200,OK,Benchmark 1-39,text,true,1833,50,50,667
1443484773575,642,Multiple DB 5,200,OK,Benchmark 1-45,text,true,402,50,50,641
1443484773562,657,Multiple DB 50,200,OK,Benchmark 1-40,text,true,1831,50,50,657
1443484773459,783,Hello json,200,OK,Benchmark 1-57,text,true,270,50,50,783
1443484772999,1258,Multiple DB update 500,200,OK,Benchmark 1-21,text,true,16130,50,50,1126
1443484773615,645,Fortunes,200,OK,Benchmark 1-29,text,true,2491,51,51,645
1443484773633,636,simple DB,200,OK,Benchmark 1-51,text,true,274,51,51,636
1443484773558,774,Hello json,200,OK,Benchmark 1-58,text,true,270,51,51,774
1443484773706,644,Multiple DB update 5,200,OK,Benchmark 1-14,text,true,404,51,51,644
