timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency
1443559580316,170,Multiple DB update 500,502,Bad Gateway,Azure A1 2-73,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,170
1443559580315,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-126,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,130
1443559580316,170,Fortunes,502,Bad Gateway,Azure A1 2-172,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,170
1443559580315,171,Multiple DB 5,502,Bad Gateway,Azure A1 2-98,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=5,171
1443559574777,5835,Multiple DB update 500,200,OK,Azure A1 2-20,text,true,16156,152,152,http://azua1.test.itcrowd/updates?queries=500,5524
1443559575367,5246,Hello json,200,OK,Azure A1 2-132,text,true,270,152,152,http://azua1.test.itcrowd/json,5246
1443559575519,5094,Multiple DB 5,200,OK,Azure A1 2-76,text,true,402,152,152,http://azua1.test.itcrowd/db?queries=5,5094
1443559575468,5145,Hello json,200,OK,Azure A1 2-133,text,true,270,152,152,http://azua1.test.itcrowd/json,5145
1443559575234,5383,Multiple DB 500,200,OK,Azure A1 2-38,text,true,16157,152,152,http://azua1.test.itcrowd/db?queries=500,5253
1443559580487,130,Multiple DB update 500,502,Bad Gateway,Azure A1 2-36,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,130
1443559580487,130,Multiple DB update 500,502,Bad Gateway,Azure A1 2-37,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,130
1443559580488,129,Multiple DB 5,502,Bad Gateway,Azure A1 2-131,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=5,129
1443559580487,130,Multiple DB update 5,502,Bad Gateway,Azure A1 2-72,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,130
1443559575478,5141,Multiple DB 50,200,OK,Azure A1 2-54,text,true,1837,152,152,http://azua1.test.itcrowd/db?queries=50,5013
1443559580488,131,Multiple DB 500,502,Bad Gateway,Azure A1 2-75,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=500,131
1443559575622,5042,Multiple DB 5,200,OK,Azure A1 2-77,text,true,403,151,151,http://azua1.test.itcrowd/db?queries=5,5042
1443559575689,4979,simple DB,200,OK,Azure A1 2-99,text,true,274,151,151,http://azua1.test.itcrowd/db,4979
1443559575567,5161,Hello json,200,OK,Azure A1 2-134,text,true,270,152,152,http://azua1.test.itcrowd/json,5161
1443559580522,219,Multiple DB 50,502,Bad Gateway,Azure A1 2-98,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,219
1443559580400,343,Hello json,502,Bad Gateway,Azure A1 2-182,text,false,346,152,152,http://azua1.test.itcrowd/json,343
1443559580616,131,Multiple DB 50,502,Bad Gateway,Azure A1 2-76,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,131
1443559580615,132,simple DB,502,Bad Gateway,Azure A1 2-133,text,false,346,152,152,http://azua1.test.itcrowd/db,132
1443559580615,132,simple DB,502,Bad Gateway,Azure A1 2-132,text,false,346,152,152,http://azua1.test.itcrowd/db,132
1443559580615,133,Multiple DB update 50,502,Bad Gateway,Azure A1 2-20,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,133
1443559580620,131,Fortunes,502,Bad Gateway,Azure A1 2-38,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,131
1443559580621,131,Multiple DB update 50,502,Bad Gateway,Azure A1 2-37,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,131
1443559580620,132,Multiple DB update 50,502,Bad Gateway,Azure A1 2-36,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,132
1443559580621,131,Multiple DB 50,502,Bad Gateway,Azure A1 2-131,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,131
1443559580637,130,Fortunes,502,Bad Gateway,Azure A1 2-75,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,130
1443559580637,130,Multiple DB 500,502,Bad Gateway,Azure A1 2-54,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=500,130
1443559580665,130,Multiple DB 50,502,Bad Gateway,Azure A1 2-77,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,130
1443559580670,131,Multiple DB 5,502,Bad Gateway,Azure A1 2-99,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,131
1443559580743,183,Multiple DB 500,502,Bad Gateway,Azure A1 2-98,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,183
1443559580744,182,simple DB,502,Bad Gateway,Azure A1 2-182,text,false,346,154,154,http://azua1.test.itcrowd/db,182
1443559575812,5114,Multiple DB 5,200,OK,Azure A1 2-78,text,true,403,154,154,http://azua1.test.itcrowd/db?queries=5,5114
1443559580749,181,Multiple DB 5,502,Bad Gateway,Azure A1 2-132,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=5,181
1443559580749,181,Multiple DB 5,502,Bad Gateway,Azure A1 2-133,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=5,181
1443559580754,177,Multiple DB update 5,502,Bad Gateway,Azure A1 2-37,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,177
1443559575668,5263,Hello json,200,OK,Azure A1 2-135,text,true,270,154,154,http://azua1.test.itcrowd/json,5263
1443559580769,162,Multiple DB update 500,502,Bad Gateway,Azure A1 2-75,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=500,162
1443559580750,181,Multiple DB update 5,502,Bad Gateway,Azure A1 2-20,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,181
1443559575767,5164,Hello json,200,OK,Azure A1 2-136,text,true,270,154,154,http://azua1.test.itcrowd/json,5164
1443559580754,177,Multiple DB update 5,502,Bad Gateway,Azure A1 2-36,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,177
1443559580754,177,Multiple DB 500,502,Bad Gateway,Azure A1 2-131,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,177
1443559580753,178,Multiple DB update 500,502,Bad Gateway,Azure A1 2-38,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=500,178
1443559580749,182,Multiple DB 500,502,Bad Gateway,Azure A1 2-76,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,182
1443559575908,5048,Multiple DB 5,200,OK,Azure A1 2-79,text,true,404,151,151,http://azua1.test.itcrowd/db?queries=5,5048
1443559575869,5094,Hello json,200,OK,Azure A1 2-137,text,true,270,151,151,http://azua1.test.itcrowd/json,5094
1443559575969,5041,Hello json,200,OK,Azure A1 2-138,text,true,270,152,152,http://azua1.test.itcrowd/json,5041
1443559576078,4953,simple DB,200,OK,Azure A1 2-100,text,true,274,152,152,http://azua1.test.itcrowd/db,4953
1443559575759,5299,Fortunes,200,OK,Azure A1 2-26,text,true,2491,152,152,http://azua1.test.itcrowd/fortunes,5167
1443559575725,5334,Multiple DB 50,200,OK,Azure A1 2-55,text,true,1839,152,152,http://azua1.test.itcrowd/db?queries=50,5205
1443559575318,5742,Multiple DB 500,200,OK,Azure A1 2-39,text,true,16153,152,152,http://azua1.test.itcrowd/db?queries=500,5608
1443559576070,4991,Hello json,200,OK,Azure A1 2-139,text,true,270,152,152,http://azua1.test.itcrowd/json,4991
1443559580936,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-75,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,130
1443559580937,128,Multiple DB 50,502,Bad Gateway,Azure A1 2-133,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,128
1443559580937,129,Multiple DB update 50,502,Bad Gateway,Azure A1 2-38,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,129
1443559580936,130,Multiple DB 50,502,Bad Gateway,Azure A1 2-132,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,130
1443559580937,129,Fortunes,502,Bad Gateway,Azure A1 2-131,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,129
1443559580937,129,Fortunes,502,Bad Gateway,Azure A1 2-76,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,129
1443559580936,134,simple DB,502,Bad Gateway,Azure A1 2-135,text,false,346,152,152,http://azua1.test.itcrowd/db,134
1443559580965,132,simple DB,502,Bad Gateway,Azure A1 2-137,text,false,346,153,153,http://azua1.test.itcrowd/db,132
1443559575439,5672,Multiple DB 500,200,OK,Azure A1 2-40,text,true,16159,153,153,http://azua1.test.itcrowd/db?queries=500,5538
1443559576172,4942,Hello json,200,OK,Azure A1 2-140,text,true,270,153,153,http://azua1.test.itcrowd/json,4942
1443559581063,183,Fortunes,502,Bad Gateway,Azure A1 2-39,text,false,346,154,154,http://azua1.test.itcrowd/fortunes,183
1443559581069,177,Multiple DB update 500,502,Bad Gateway,Azure A1 2-76,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=500,177
1443559581069,177,Multiple DB 500,502,Bad Gateway,Azure A1 2-132,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,177
1443559581062,184,Multiple DB 500,502,Bad Gateway,Azure A1 2-55,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,184
1443559576269,4977,Hello json,200,OK,Azure A1 2-141,text,true,270,154,154,http://azua1.test.itcrowd/json,4977
1443559576001,5245,Multiple DB 50,200,OK,Azure A1 2-56,text,true,1830,154,154,http://azua1.test.itcrowd/db?queries=50,5064
1443559581070,176,Multiple DB 500,502,Bad Gateway,Azure A1 2-133,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,176
1443559581070,176,Multiple DB update 500,502,Bad Gateway,Azure A1 2-131,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=500,176
1443559581070,176,Multiple DB update 5,502,Bad Gateway,Azure A1 2-75,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,176
1443559581069,177,Multiple DB update 5,502,Bad Gateway,Azure A1 2-38,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,177
1443559581071,175,Multiple DB 5,502,Bad Gateway,Azure A1 2-135,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=5,175
1443559581063,186,simple DB,502,Bad Gateway,Azure A1 2-139,text,false,346,154,154,http://azua1.test.itcrowd/db,186
1443559581061,188,Multiple DB update 500,502,Bad Gateway,Azure A1 2-26,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=500,188
1443559576436,4813,simple DB,200,OK,Azure A1 2-101,text,true,274,154,154,http://azua1.test.itcrowd/db,4813
1443559576479,4819,Multiple DB 5,200,OK,Azure A1 2-80,text,true,404,153,153,http://azua1.test.itcrowd/db?queries=5,4819
1443559576368,4996,Hello json,200,OK,Azure A1 2-142,text,true,270,153,153,http://azua1.test.itcrowd/json,4996
1443559576176,5202,Multiple DB 50,200,OK,Azure A1 2-57,text,true,1837,153,153,http://azua1.test.itcrowd/db?queries=50,5073
1443559576314,5064,Multiple DB 50,200,OK,Azure A1 2-58,text,true,1837,153,153,http://azua1.test.itcrowd/db?queries=50,4935
1443559581252,129,simple DB,502,Bad Gateway,Azure A1 2-141,text,false,346,153,153,http://azua1.test.itcrowd/db,129
1443559581252,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-76,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,130
1443559581254,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-131,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,130
1443559581255,129,Fortunes,502,Bad Gateway,Azure A1 2-132,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,129
1443559581256,128,Fortunes,502,Bad Gateway,Azure A1 2-55,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,128
1443559581253,131,Multiple DB 500,502,Bad Gateway,Azure A1 2-56,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,131
1443559581253,133,Multiple DB 50,502,Bad Gateway,Azure A1 2-135,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=50,133
1443559581251,136,Multiple DB update 500,502,Bad Gateway,Azure A1 2-39,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,136
1443559581264,129,Multiple DB 5,502,Bad Gateway,Azure A1 2-139,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,129
1443559581264,132,Multiple DB update 50,502,Bad Gateway,Azure A1 2-26,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,132
1443559581264,132,Multiple DB 5,502,Bad Gateway,Azure A1 2-101,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=5,132
1443559576472,4945,Hello json,200,OK,Azure A1 2-143,text,true,270,154,154,http://azua1.test.itcrowd/json,4945
1443559581386,177,Multiple DB update 500,502,Bad Gateway,Azure A1 2-132,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=500,177
1443559581382,181,Multiple DB 5,502,Bad Gateway,Azure A1 2-141,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=5,181
1443559581383,180,Multiple DB update 5,502,Bad Gateway,Azure A1 2-76,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=5,180
1443559576216,5347,Fortunes,200,OK,Azure A1 2-27,text,true,2491,155,155,http://azua1.test.itcrowd/fortunes,5347
1443559581386,178,Multiple DB update 500,502,Bad Gateway,Azure A1 2-55,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=500,178
1443559576571,4993,Fortunes,200,OK,Azure A1 2-28,text,true,2491,155,155,http://azua1.test.itcrowd/fortunes,4831
1443559581388,176,Multiple DB 500,502,Bad Gateway,Azure A1 2-135,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=500,176
1443559581405,160,Multiple DB 50,502,Bad Gateway,Azure A1 2-101,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=50,160
1443559581386,178,Fortunes,502,Bad Gateway,Azure A1 2-56,text,false,346,155,155,http://azua1.test.itcrowd/fortunes,178
1443559581385,180,Multiple DB update 5,502,Bad Gateway,Azure A1 2-131,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=5,180
1443559576566,4999,Hello json,200,OK,Azure A1 2-144,text,true,270,155,155,http://azua1.test.itcrowd/json,4999
1443559581388,177,Multiple DB update 50,502,Bad Gateway,Azure A1 2-39,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=50,177
1443559576701,4864,simple DB,200,OK,Azure A1 2-103,text,true,274,155,155,http://azua1.test.itcrowd/db,4864
1443559576460,5105,Multiple DB update 50,200,OK,Azure A1 2-15,text,true,1830,155,155,http://azua1.test.itcrowd/updates?queries=50,4951
1443559576634,4931,simple DB,200,OK,Azure A1 2-102,text,true,274,155,155,http://azua1.test.itcrowd/db,4931
1443559581395,171,Multiple DB 50,502,Bad Gateway,Azure A1 2-139,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=50,171
1443559581405,161,Multiple DB update 5,502,Bad Gateway,Azure A1 2-26,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=5,161
1443559576701,4921,simple DB,200,OK,Azure A1 2-104,text,true,274,153,153,http://azua1.test.itcrowd/db,4921
1443559576719,4956,Multiple DB update 5,200,OK,Azure A1 2-11,text,true,401,153,153,http://azua1.test.itcrowd/updates?queries=5,4956
1443559576620,5075,Multiple DB 50,200,OK,Azure A1 2-59,text,true,1832,152,152,http://azua1.test.itcrowd/db?queries=50,4944
1443559575383,6312,Multiple DB update 500,200,OK,Azure A1 2-21,text,true,16123,152,152,http://azua1.test.itcrowd/updates?queries=500,5934
1443559581567,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-132,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,130
1443559581570,130,Multiple DB update 500,502,Bad Gateway,Azure A1 2-28,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,130
1443559581570,130,Multiple DB 5,502,Bad Gateway,Azure A1 2-102,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,130
1443559581569,131,Multiple DB update 50,502,Bad Gateway,Azure A1 2-55,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,131
1443559581569,131,Multiple DB update 500,502,Bad Gateway,Azure A1 2-27,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,131
1443559581569,133,Fortunes,502,Bad Gateway,Azure A1 2-135,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,133
1443559576777,4930,simple DB,200,OK,Azure A1 2-105,text,true,273,153,153,http://azua1.test.itcrowd/db,4930
1443559581578,129,Multiple DB 500,502,Bad Gateway,Azure A1 2-139,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,129
1443559581578,134,Multiple DB 500,502,Bad Gateway,Azure A1 2-101,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,134
1443559581578,134,Multiple DB 5,502,Bad Gateway,Azure A1 2-103,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,134
1443559581579,133,simple DB,502,Bad Gateway,Azure A1 2-144,text,false,346,153,153,http://azua1.test.itcrowd/db,133
1443559581578,134,Multiple DB update 5,502,Bad Gateway,Azure A1 2-39,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=5,134
1443559581579,135,Multiple DB update 5,502,Bad Gateway,Azure A1 2-15,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,135
1443559581586,131,Multiple DB update 500,502,Bad Gateway,Azure A1 2-56,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,131
1443559576673,5056,Hello json,200,OK,Azure A1 2-145,text,true,270,151,151,http://azua1.test.itcrowd/json,5056
1443559576881,4927,simple DB,200,OK,Azure A1 2-106,text,true,274,152,152,http://azua1.test.itcrowd/db,4927
1443559581707,129,Multiple DB 50,502,Bad Gateway,Azure A1 2-102,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,129
1443559581706,131,Multiple DB update 5,502,Bad Gateway,Azure A1 2-55,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,131
1443559581707,130,Multiple DB 5,502,Bad Gateway,Azure A1 2-105,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=5,130
1443559581706,131,Multiple DB update 50,502,Bad Gateway,Azure A1 2-28,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,131
1443559581707,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-27,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,130
1443559581706,131,Multiple DB update 5,502,Bad Gateway,Azure A1 2-132,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,131
1443559581706,131,Multiple DB update 50,502,Bad Gateway,Azure A1 2-21,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,131
1443559581708,131,Fortunes,502,Bad Gateway,Azure A1 2-139,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,131
1443559581712,129,Multiple DB 5,502,Bad Gateway,Azure A1 2-144,text,false,346,150,150,http://azua1.test.itcrowd/db?queries=5,129
1443559581712,129,Multiple DB 50,502,Bad Gateway,Azure A1 2-103,text,false,346,150,150,http://azua1.test.itcrowd/db?queries=50,129
1443559581712,133,Fortunes,502,Bad Gateway,Azure A1 2-101,text,false,346,150,150,http://azua1.test.itcrowd/fortunes,133
1443559581725,133,Multiple DB update 50,502,Bad Gateway,Azure A1 2-56,text,false,346,150,150,http://azua1.test.itcrowd/updates?queries=50,133
1443559581598,261,Hello json,502,Bad Gateway,Azure A1 2-194,text,false,346,150,150,http://azua1.test.itcrowd/json,261
1443559581736,129,simple DB,502,Bad Gateway,Azure A1 2-145,text,false,346,150,150,http://azua1.test.itcrowd/db,129
1443559576772,5106,Hello json,200,OK,Azure A1 2-146,text,true,270,150,150,http://azua1.test.itcrowd/json,5106
1443559576868,5015,Hello json,200,OK,Azure A1 2-147,text,true,270,150,150,http://azua1.test.itcrowd/json,5015
